id,action_seq,current_state,goal_state,out_action
326,"[-1, -1, 4, 3, 3]","[1619.580633422009, -159.31823422673486, 1.4950408833026407, 0.14411217882481964, 0.004761565675295828, 3.771558163380547e-05, -0.05236, 0, 180.0]","[1994.3475081147692, -189.9028201135579, 1.352297637175221, 0.1630098547863417, 0.04094447475953817, 0.0012432557145329514, -0.06981, 0.0, 225.23809523809524]",4
326,"[-1, 4, 3, 3, 4]","[1994.3475081147692, -189.9028201135579, 1.352297637175221, 0.1630098547863417, 0.04094447475953817, 0.0012432557145329514, -0.06981, 0, 225.23809523809524]","[1994.3475081147692, -189.9028201135579, 1.352297637175221, 0.1630098547863417, 0.04094447475953817, 0.0012432557145329514, -0.06981, 0.0, 225.23809523809524]",4
327,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2092.7635532768477, -421.4199464885288, 1.816983498007107, 0.11916751261381019, 0.04319534964921738, 0.00041919925453940885, -0.03491, 0.0, 4804.841269841269]",19
327,"[-1, -1, -1, -1, 19]","[536.490924652522, -13.452888479152216, 1.2738308217368122, 0.257413267266789, 0.6304461106547767, -0.028764054625713804, -0.08727, 0.1585562093577087, 3810.0]","[2092.7635532768477, -421.4199464885288, 1.816983498007107, 0.11916751261381019, 0.04319534964921738, 0.00041919925453940885, -0.03491, 0.0, 4804.841269841269]",14
327,"[-1, -1, -1, 19, 14]","[660.3665443781821, -117.63405832826773, 4.184936792889835, 0.11035365144719528, -1.0373346821740104, -0.04937558265417865, -0.0, 0.1585562093577087, 4707.063492063492]","[2092.7635532768477, -421.4199464885288, 1.816983498007107, 0.11916751261381019, 0.04319534964921738, 0.00041919925453940885, -0.03491, 0.0, 4804.841269841269]",1
327,"[-1, -1, 19, 14, 1]","[1658.1082335919934, -386.4396967285174, 2.5234118399671317, 0.08631102669107518, -0.08728478128480634, 0.0007054401999485204, -0.01745, 0, 4767.063492063492]","[2092.7635532768477, -421.4199464885288, 1.816983498007107, 0.11916751261381019, 0.04319534964921738, 0.00041919925453940885, -0.03491, 0.0, 4804.841269841269]",2
327,"[-1, 19, 14, 1, 2]","[2092.7635532768477, -421.4199464885288, 1.816983498007107, 0.11916751261381019, 0.04319534964921738, 0.00041919925453940885, -0.03491, 0, 4804.841269841269]","[2092.7635532768477, -421.4199464885288, 1.816983498007107, 0.11916751261381019, 0.04319534964921738, 0.00041919925453940885, -0.03491, 0.0, 4804.841269841269]",2
328,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05, -0.01745, 0.0, 2094.6031746031745]",12
328,"[-1, -1, -1, -1, 12]","[523.5110460510544, -33.85447312218764, 1.2434118310040225, 0.2569759744285557, 0.2767936284213621, -0.03518068952044676, -0.08727, 0.12684496748616697, 1980.0]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05, -0.01745, 0.0, 2094.6031746031745]",1
328,"[-1, -1, -1, 12, 1]","[1381.1207528938892, -236.7234745557294, 2.5024553002926626, 0.08573452688297867, -0.18971868640859388, 0.0006447321712217883, -0.01745, 0, 2040.0]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05, -0.01745, 0.0, 2094.6031746031745]",1
328,"[-1, -1, 12, 1, 1]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05, -0.01745, 0, 2094.6031746031745]","[2205.9177814284667, -388.69668398781664, 2.439294748782182, 0.08687022937135813, -0.14391032296198894, 9.815947878202456e-05, -0.01745, 0.0, 2094.6031746031745]",1
329,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1999.579848048108, -144.2616930899016, 1.5199857328765312, 0.14334411225156368, 0.04825030410366111, 0.0006656135997149448, -0.05236, 0.0, 2144.6031746031745]",5
329,"[-1, -1, -1, -1, 5]","[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902, -0.08727, 0, 60.0]","[1999.579848048108, -144.2616930899016, 1.5199857328765312, 0.14334411225156368, 0.04825030410366111, 0.0006656135997149448, -0.05236, 0.0, 2144.6031746031745]",10
329,"[-1, -1, -1, 5, 10]","[1112.8153228437425, -65.28093696008176, 1.790102029245505, 0.2321859388583581, -0.1275385228661797, -0.03932621916749976, -0.05236, 0.12684496748616697, 2040.0]","[1999.579848048108, -144.2616930899016, 1.5199857328765312, 0.14334411225156368, 0.04825030410366111, 0.0006656135997149448, -0.05236, 0.0, 2144.6031746031745]",5
329,"[-1, -1, 5, 10, 5]","[1584.1750153887979, -97.55353237480494, 1.164138915067626, 0.18174680795436973, 0.12892435069120267, -0.0003037905651745869, -0.08727, 0, 2100.0]","[1999.579848048108, -144.2616930899016, 1.5199857328765312, 0.14334411225156368, 0.04825030410366111, 0.0006656135997149448, -0.05236, 0.0, 2144.6031746031745]",3
329,"[-1, 5, 10, 5, 3]","[1999.579848048108, -144.2616930899016, 1.5199857328765312, 0.14334411225156368, 0.04825030410366111, 0.0006656135997149448, -0.05236, 0, 2144.6031746031745]","[1999.579848048108, -144.2616930899016, 1.5199857328765312, 0.14334411225156368, 0.04825030410366111, 0.0006656135997149448, -0.05236, 0.0, 2144.6031746031745]",3
330,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722, -0.08727, 0.0, 198.4126984126984]",4
330,"[-1, -1, -1, -1, 4]","[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05, -0.06981, 0, 60.0]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722, -0.08727, 0.0, 198.4126984126984]",3
330,"[-1, -1, -1, 4, 3]","[1055.630453273436, -106.1497153036872, 1.5060081821120703, 0.1438333340880732, -0.011775605398772803, 0.0002649165345172199, -0.05236, 0, 120.0]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722, -0.08727, 0.0, 198.4126984126984]",2
330,"[-1, -1, 4, 3, 2]","[1727.0465177389394, -189.03305874400164, 1.7578415506628222, 0.12042512256912498, -0.038241072584814725, -0.0005445793001001531, -0.03491, 0, 180.0]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722, -0.08727, 0.0, 198.4126984126984]",5
330,"[-1, 4, 3, 2, 5]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722, -0.08727, 0, 198.4126984126984]","[1874.7188854778133, -197.05212052176884, 1.4502609763821968, 0.17560157621308867, 0.09105915877294118, 0.00875804858560722, -0.08727, 0.0, 198.4126984126984]",5
331,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2224.0841447381545, -127.22040278576696, 1.4660679930465734, 0.24404793633080657, 0.17567716666726385, -0.0471580003495392, -0.05236, 0.1585562093577087, 3486.0317460317456]",4
331,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[2224.0841447381545, -127.22040278576696, 1.4660679930465734, 0.24404793633080657, 0.17567716666726385, -0.0471580003495392, -0.05236, 0.1585562093577087, 3486.0317460317456]",3
331,"[-1, -1, -1, 4, 3]","[1055.5050879883975, -106.27682871372707, 1.507269662995583, 0.14377336091308687, -0.015001860413637805, 0.00027843491387756107, -0.05236, 0, 120.0]","[2224.0841447381545, -127.22040278576696, 1.4660679930465734, 0.24404793633080657, 0.17567716666726385, -0.0471580003495392, -0.05236, 0.1585562093577087, 3486.0317460317456]",3
331,"[-1, -1, 4, 3, 3]","[1619.580633422009, -159.31823422673486, 1.4950408833026407, 0.14411217882481964, 0.004761565675295828, 3.771558163380547e-05, -0.05236, 0, 180.0]","[2224.0841447381545, -127.22040278576696, 1.4660679930465734, 0.24404793633080657, 0.17567716666726385, -0.0471580003495392, -0.05236, 0.1585562093577087, 3486.0317460317456]",17
331,"[-1, 4, 3, 3, 17]","[2224.0841447381545, -127.22040278576696, 1.4660679930465734, 0.24404793633080657, 0.17567716666726385, -0.0471580003495392, -0.05236, 0.1585562093577087, 3486.0317460317456]","[2224.0841447381545, -127.22040278576696, 1.4660679930465734, 0.24404793633080657, 0.17567716666726385, -0.0471580003495392, -0.05236, 0.1585562093577087, 3486.0317460317456]",17
332,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2127.1920684873066, -17.880626191385538, 1.439621469908632, 0.15785157522164342, -0.23840819981529698, 0.0036431634976428775, -0.06981, 0.0, 5863.174603174603]",4
332,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[2127.1920684873066, -17.880626191385538, 1.439621469908632, 0.15785157522164342, -0.23840819981529698, 0.0036431634976428775, -0.06981, 0.0, 5863.174603174603]",10
332,"[-1, -1, -1, 4, 10]","[1162.7866658877251, -66.40580458703171, 1.7571256828862287, 0.23239772906855224, -0.07757221938096905, -0.0396233055380397, -0.05236, 0.12684496748616697, 2040.0]","[2127.1920684873066, -17.880626191385538, 1.439621469908632, 0.15785157522164342, -0.23840819981529698, 0.0036431634976428775, -0.06981, 0.0, 5863.174603174603]",16
332,"[-1, -1, 4, 10, 16]","[2027.6911757256426, -19.56504746804628, 1.9135667652538557, 0.23107074765670763, 0.22239901753859917, -0.042261028356287936, -0.03491, 0.1585562093577087, 5850.0]","[2127.1920684873066, -17.880626191385538, 1.439621469908632, 0.15785157522164342, -0.23840819981529698, 0.0036431634976428775, -0.06981, 0.0, 5863.174603174603]",4
332,"[-1, 4, 10, 16, 4]","[2127.1920684873066, -17.880626191385538, 1.439621469908632, 0.15785157522164342, -0.23840819981529698, 0.0036431634976428775, -0.06981, 0, 5863.174603174603]","[2127.1920684873066, -17.880626191385538, 1.439621469908632, 0.15785157522164342, -0.23840819981529698, 0.0036431634976428775, -0.06981, 0.0, 5863.174603174603]",4
333,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1918.0448383836613, -38.19017986302057, 1.3553905738139846, 0.039319301548096645, 0.0886730521455716, 0.019551536741040963, -0.05236, 0.12684496748616697, 5624.761904761905]",16
333,"[-1, -1, -1, -1, 16]","[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335, -0.03491, 0.1585562093577087, 3810.0]","[1918.0448383836613, -38.19017986302057, 1.3553905738139846, 0.039319301548096645, 0.0886730521455716, 0.019551536741040963, -0.05236, 0.12684496748616697, 5624.761904761905]",5
333,"[-1, -1, -1, 16, 5]","[1319.9976014867398, -21.959293755163763, 1.0904094914554383, 0.18612245422713802, 0.007455304670182182, -0.0038297074077105787, -0.08727, 0, 3870.0]","[1918.0448383836613, -38.19017986302057, 1.3553905738139846, 0.039319301548096645, 0.0886730521455716, 0.019551536741040963, -0.05236, 0.12684496748616697, 5624.761904761905]",10
333,"[-1, -1, 16, 5, 10]","[1918.0448383836613, -38.19017986302057, 1.3553905738139846, 0.039319301548096645, 0.0886730521455716, 0.019551536741040963, -0.05236, 0.12684496748616697, 5624.761904761905]","[1918.0448383836613, -38.19017986302057, 1.3553905738139846, 0.039319301548096645, 0.0886730521455716, 0.019551536741040963, -0.05236, 0.12684496748616697, 5624.761904761905]",10
334,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2000.83425420681, -122.7115531492306, 1.607867307544013, 0.20597349752157176, 0.07956925560657868, -0.04722389199308371, -0.03491, 0.12684496748616697, 3173.809523809524]",10
334,"[-1, -1, -1, -1, 10]","[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621, -0.05236, 0.12684496748616697, 1980.0]","[2000.83425420681, -122.7115531492306, 1.607867307544013, 0.20597349752157176, 0.07956925560657868, -0.04722389199308371, -0.03491, 0.12684496748616697, 3173.809523809524]",6
334,"[-1, -1, -1, 10, 6]","[1109.867795975653, -61.2017526220094, 1.1948518867331392, 0.19339971833775935, 0.10062733969485943, 0.004560743317400087, -0.10472, 0, 2040.0]","[2000.83425420681, -122.7115531492306, 1.607867307544013, 0.20597349752157176, 0.07956925560657868, -0.04722389199308371, -0.03491, 0.12684496748616697, 3173.809523809524]",5
334,"[-1, -1, 10, 6, 5]","[1558.0367736091498, -100.06745892441069, 1.1803056546851374, 0.18175544307962133, 0.0709704597970317, -2.0435196863694542e-05, -0.08727, 0, 2100.0]","[2000.83425420681, -122.7115531492306, 1.607867307544013, 0.20597349752157176, 0.07956925560657868, -0.04722389199308371, -0.03491, 0.12684496748616697, 3173.809523809524]",9
334,"[-1, 10, 6, 5, 9]","[2000.83425420681, -122.7115531492306, 1.607867307544013, 0.20597349752157176, 0.07956925560657868, -0.04722389199308371, -0.03491, 0.12684496748616697, 3173.809523809524]","[2000.83425420681, -122.7115531492306, 1.607867307544013, 0.20597349752157176, 0.07956925560657868, -0.04722389199308371, -0.03491, 0.12684496748616697, 3173.809523809524]",9
335,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2176.2665612353157, 96.78674239195439, 1.138746317013341, 0.116940505102309, -0.6256408899001521, -0.020597646553058763, -0.05236, 0.12684496748616697, 10894.761904761905]",16
335,"[-1, -1, -1, -1, 16]","[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335, -0.03491, 0.1585562093577087, 3810.0]","[2176.2665612353157, 96.78674239195439, 1.138746317013341, 0.116940505102309, -0.6256408899001521, -0.020597646553058763, -0.05236, 0.12684496748616697, 10894.761904761905]",22
335,"[-1, -1, -1, 16, 22]","[2022.24571953885, 47.20221208993129, 3.2285101125264486, 0.22738448909092573, 0.027965536933074252, -0.044781166124933484, -0.01745, 0.19026745122925046, 10350.0]","[2176.2665612353157, 96.78674239195439, 1.138746317013341, 0.116940505102309, -0.6256408899001521, -0.020597646553058763, -0.05236, 0.12684496748616697, 10894.761904761905]",10
335,"[-1, -1, 16, 22, 10]","[2176.2665612353157, 96.78674239195439, 1.138746317013341, 0.116940505102309, -0.6256408899001521, -0.020597646553058763, -0.05236, 0.12684496748616697, 10894.761904761905]","[2176.2665612353157, 96.78674239195439, 1.138746317013341, 0.116940505102309, -0.6256408899001521, -0.020597646553058763, -0.05236, 0.12684496748616697, 10894.761904761905]",10
336,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1731.1573302092006, 68.52388470764265, 1.2279702800800596, 0.15274259929332332, 0.1699039328650585, -0.00583613937657173, -0.05236, 0.0, 8549.20634920635]",11
336,"[-1, -1, -1, -1, 11]","[583.5206628010139, -39.835453272202415, 1.9448547861504741, 0.2518164673418514, 0.13714594843017514, -0.03187867743171505, -0.06981, 0.12684496748616697, 1980.0]","[1731.1573302092006, 68.52388470764265, 1.2279702800800596, 0.15274259929332332, 0.1699039328650585, -0.00583613937657173, -0.05236, 0.0, 8549.20634920635]",23
336,"[-1, -1, -1, 11, 23]","[1459.5029131939123, 78.97835420800001, 2.0962018729058096, 0.23285331578878618, 0.36947954167874414, -0.03331417065139348, -0.03491, 0.19026745122925046, 8520.0]","[1731.1573302092006, 68.52388470764265, 1.2279702800800596, 0.15274259929332332, 0.1699039328650585, -0.00583613937657173, -0.05236, 0.0, 8549.20634920635]",3
336,"[-1, -1, 11, 23, 3]","[1731.1573302092006, 68.52388470764265, 1.2279702800800596, 0.15274259929332332, 0.1699039328650585, -0.00583613937657173, -0.05236, 0, 8549.20634920635]","[1731.1573302092006, 68.52388470764265, 1.2279702800800596, 0.15274259929332332, 0.1699039328650585, -0.00583613937657173, -0.05236, 0.0, 8549.20634920635]",3
337,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1874.8840150704036, -89.49021026152649, 1.1774286618528733, 0.1288995361392839, 0.004966130856449819, 0.009600719716026027, -0.05236, 0.1585562093577087, 3894.126984126984]",5
337,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[1874.8840150704036, -89.49021026152649, 1.1774286618528733, 0.1288995361392839, 0.004966130856449819, 0.009600719716026027, -0.05236, 0.1585562093577087, 3894.126984126984]",10
337,"[-1, -1, -1, 5, 10]","[1113.533666983497, -68.24889349239417, 1.7852268227191272, 0.21410223612883794, -0.12015286718705581, -0.04385629235973048, -0.05236, 0.12684496748616697, 2040.0]","[1874.8840150704036, -89.49021026152649, 1.1774286618528733, 0.1288995361392839, 0.004966130856449819, 0.009600719716026027, -0.05236, 0.1585562093577087, 3894.126984126984]",6
337,"[-1, -1, 5, 10, 6]","[1558.6654258368728, -98.0102331077585, 1.1352705807583725, 0.19477009997815886, 0.11977008696823468, 0.002199673261929666, -0.10472, 0, 2100.0]","[1874.8840150704036, -89.49021026152649, 1.1774286618528733, 0.1288995361392839, 0.004966130856449819, 0.009600719716026027, -0.05236, 0.1585562093577087, 3894.126984126984]",17
337,"[-1, 5, 10, 6, 17]","[1874.8840150704036, -89.49021026152649, 1.1774286618528733, 0.1288995361392839, 0.004966130856449819, 0.009600719716026027, -0.05236, 0.1585562093577087, 3894.126984126984]","[1874.8840150704036, -89.49021026152649, 1.1774286618528733, 0.1288995361392839, 0.004966130856449819, 0.009600719716026027, -0.05236, 0.1585562093577087, 3894.126984126984]",17
338,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1942.3469417303477, -230.16928261630682, 1.7231217957338678, 0.1396128621836421, 0.011620755320725769, 0.004711369658860037, -0.05236, 0.0, 195.0793650793651]",2
338,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[1942.3469417303477, -230.16928261630682, 1.7231217957338678, 0.1396128621836421, 0.011620755320725769, 0.004711369658860037, -0.05236, 0.0, 195.0793650793651]",2
338,"[-1, -1, -1, 2, 2]","[1341.1819870116638, -174.7395289260939, 1.7792229686063885, 0.11995453200902928, -0.0416263821905009, -0.00021851824618996014, -0.03491, 0, 120.0]","[1942.3469417303477, -230.16928261630682, 1.7231217957338678, 0.1396128621836421, 0.011620755320725769, 0.004711369658860037, -0.05236, 0.0, 195.0793650793651]",5
338,"[-1, -1, 2, 2, 5]","[1806.3785058514559, -205.63080572288905, 1.153462589330779, 0.18228527044571, 0.12109621646927582, -0.0007412331602206491, -0.08727, 0, 180.0]","[1942.3469417303477, -230.16928261630682, 1.7231217957338678, 0.1396128621836421, 0.011620755320725769, 0.004711369658860037, -0.05236, 0.0, 195.0793650793651]",3
