id,action_seq,current_state,goal_state,out_action
376,"[-1, -1, -1, 1, 3]","[1454.0628867548917, -254.11558638293218, 1.3933615508912391, 0.14705811253540485, 0.055047189967188354, -0.0022160928583758338, -0.05236, 0, 120.0]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538, -0.01745, 0.0, 139.84126984126985]",1
376,"[-1, -1, 1, 3, 1]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538, -0.01745, 0, 139.84126984126985]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538, -0.01745, 0.0, 139.84126984126985]",1
377,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1716.2096161730067, -163.5115028219998, 1.138950940106046, 0.18356376338220956, 0.06231881296139665, -0.001588786933182382, -0.08727, 0.0, 201.5873015873016]",3
377,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1716.2096161730067, -163.5115028219998, 1.138950940106046, 0.18356376338220956, 0.06231881296139665, -0.001588786933182382, -0.08727, 0.0, 201.5873015873016]",3
377,"[-1, -1, -1, 3, 3]","[1124.3644028656402, -116.76327381860509, 1.4924470372333118, 0.14417270960644138, 0.007434920652117086, -1.944946186530516e-05, -0.05236, 0, 120.0]","[1716.2096161730067, -163.5115028219998, 1.138950940106046, 0.18356376338220956, 0.06231881296139665, -0.001588786933182382, -0.08727, 0.0, 201.5873015873016]",6
377,"[-1, -1, 3, 3, 6]","[1556.476494663309, -148.74746214710154, 1.0846423410562929, 0.19974246006035445, 0.10858682873418765, -0.001621532507796273, -0.10472, 0, 180.0]","[1716.2096161730067, -163.5115028219998, 1.138950940106046, 0.18356376338220956, 0.06231881296139665, -0.001588786933182382, -0.08727, 0.0, 201.5873015873016]",5
377,"[-1, 3, 3, 6, 5]","[1716.2096161730067, -163.5115028219998, 1.138950940106046, 0.18356376338220956, 0.06231881296139665, -0.001588786933182382, -0.08727, 0, 201.5873015873016]","[1716.2096161730067, -163.5115028219998, 1.138950940106046, 0.18356376338220956, 0.06231881296139665, -0.001588786933182382, -0.08727, 0.0, 201.5873015873016]",5
378,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1789.5711200598766, -384.18801971539364, 1.2185979311454447, 0.19452732828653274, 0.02953057628069298, -0.04273311127121469, -0.05236, 0.1585562093577087, 5346.984126984127]",20
378,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[1789.5711200598766, -384.18801971539364, 1.2185979311454447, 0.19452732828653274, 0.02953057628069298, -0.04273311127121469, -0.05236, 0.1585562093577087, 5346.984126984127]",7
378,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[1789.5711200598766, -384.18801971539364, 1.2185979311454447, 0.19452732828653274, 0.02953057628069298, -0.04273311127121469, -0.05236, 0.1585562093577087, 5346.984126984127]",1
378,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[1789.5711200598766, -384.18801971539364, 1.2185979311454447, 0.19452732828653274, 0.02953057628069298, -0.04273311127121469, -0.05236, 0.1585562093577087, 5346.984126984127]",17
378,"[-1, 20, 7, 1, 17]","[1789.5711200598766, -384.18801971539364, 1.2185979311454447, 0.19452732828653274, 0.02953057628069298, -0.04273311127121469, -0.05236, 0.1585562093577087, 5346.984126984127]","[1789.5711200598766, -384.18801971539364, 1.2185979311454447, 0.19452732828653274, 0.02953057628069298, -0.04273311127121469, -0.05236, 0.1585562093577087, 5346.984126984127]",17
379,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2036.5979202764756, 98.97093259949467, 1.9808919599217836, 0.1625063538497327, -0.06362273175388213, -0.022986645804075657, -0.03491, 0.1585562093577087, 11261.5873015873]",11
379,"[-1, -1, -1, -1, 11]","[582.6762905103254, -39.725348703805835, 1.8589769037939017, 0.2323158378682952, 0.10250077511708659, -0.036844669189727376, -0.06981, 0.12684496748616697, 1980.0]","[2036.5979202764756, 98.97093259949467, 1.9808919599217836, 0.1625063538497327, -0.06362273175388213, -0.022986645804075657, -0.03491, 0.1585562093577087, 11261.5873015873]",23
379,"[-1, -1, -1, 11, 23]","[1458.6250921587878, 64.84021456666486, 2.077693024514397, 0.20611120978457517, 0.3452844020395688, -0.056585802821621685, -0.03491, 0.19026745122925046, 8520.0]","[2036.5979202764756, 98.97093259949467, 1.9808919599217836, 0.1625063538497327, -0.06362273175388213, -0.022986645804075657, -0.03491, 0.1585562093577087, 11261.5873015873]",16
379,"[-1, -1, 11, 23, 16]","[2036.5979202764756, 98.97093259949467, 1.9808919599217836, 0.1625063538497327, -0.06362273175388213, -0.022986645804075657, -0.03491, 0.1585562093577087, 11261.5873015873]","[2036.5979202764756, 98.97093259949467, 1.9808919599217836, 0.1625063538497327, -0.06362273175388213, -0.022986645804075657, -0.03491, 0.1585562093577087, 11261.5873015873]",16
380,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1798.761810337938, -265.77124875088344, 0.978549628449147, 0.20807035176812497, 0.049542226645595606, -0.01611978655429535, -0.08727, 0.0, 163.65079365079367]",3
380,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1798.761810337938, -265.77124875088344, 0.978549628449147, 0.20807035176812497, 0.049542226645595606, -0.01611978655429535, -0.08727, 0.0, 163.65079365079367]",1
380,"[-1, -1, -1, 3, 1]","[1439.3956987597937, -257.7995884488589, 2.4887339223921363, 0.08608616240448101, -0.16989056710030964, 0.0005147215276371034, -0.01745, 0, 120.0]","[1798.761810337938, -265.77124875088344, 0.978549628449147, 0.20807035176812497, 0.049542226645595606, -0.01611978655429535, -0.08727, 0.0, 163.65079365079367]",5
380,"[-1, -1, 3, 1, 5]","[1798.761810337938, -265.77124875088344, 0.978549628449147, 0.20807035176812497, 0.049542226645595606, -0.01611978655429535, -0.08727, 0, 163.65079365079367]","[1798.761810337938, -265.77124875088344, 0.978549628449147, 0.20807035176812497, 0.049542226645595606, -0.01611978655429535, -0.08727, 0.0, 163.65079365079367]",5
381,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1973.281320513557, -434.4687391656658, 1.2901329465265514, 0.1518454432502505, -0.056056079162565685, -0.004945024306297461, -0.05236, 0.0, 4317.619047619048]",20
381,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[1973.281320513557, -434.4687391656658, 1.2901329465265514, 0.1518454432502505, -0.056056079162565685, -0.004945024306297461, -0.05236, 0.0, 4317.619047619048]",7
381,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[1973.281320513557, -434.4687391656658, 1.2901329465265514, 0.1518454432502505, -0.056056079162565685, -0.004945024306297461, -0.05236, 0.0, 4317.619047619048]",1
381,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[1973.281320513557, -434.4687391656658, 1.2901329465265514, 0.1518454432502505, -0.056056079162565685, -0.004945024306297461, -0.05236, 0.0, 4317.619047619048]",3
381,"[-1, 20, 7, 1, 3]","[1973.281320513557, -434.4687391656658, 1.2901329465265514, 0.1518454432502505, -0.056056079162565685, -0.004945024306297461, -0.05236, 0, 4317.619047619048]","[1973.281320513557, -434.4687391656658, 1.2901329465265514, 0.1518454432502505, -0.056056079162565685, -0.004945024306297461, -0.05236, 0.0, 4317.619047619048]",3
382,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1973.7961865053303, 62.331433624669295, 1.993256151634649, 0.19405156253710154, 0.2326563756127371, -0.04492806962966826, -0.03491, 0.19026745122925046, 9163.809523809525]",10
382,"[-1, -1, -1, -1, 10]","[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546, -0.05236, 0.12684496748616697, 1980.0]","[1973.7961865053303, 62.331433624669295, 1.993256151634649, 0.19405156253710154, 0.2326563756127371, -0.04492806962966826, -0.03491, 0.19026745122925046, 9163.809523809525]",16
382,"[-1, -1, -1, 10, 16]","[1525.2841658420925, 7.0702736880989345, 1.9036724382795494, 0.20681658873042053, 0.1683269390354092, -0.05641658604455029, -0.03491, 0.1585562093577087, 5790.0]","[1973.7961865053303, 62.331433624669295, 1.993256151634649, 0.19405156253710154, 0.2326563756127371, -0.04492806962966826, -0.03491, 0.19026745122925046, 9163.809523809525]",23
382,"[-1, -1, 10, 16, 23]","[1973.7961865053303, 62.331433624669295, 1.993256151634649, 0.19405156253710154, 0.2326563756127371, -0.04492806962966826, -0.03491, 0.19026745122925046, 9163.809523809525]","[1973.7961865053303, 62.331433624669295, 1.993256151634649, 0.19405156253710154, 0.2326563756127371, -0.04492806962966826, -0.03491, 0.19026745122925046, 9163.809523809525]",23
383,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1740.1055264321988, 120.92053021693025, 2.463899475021967, 0.07470648482515516, 0.14513265866900124, 0.006685305821389279, -0.03491, 0.19026745122925046, 12599.20634920635]",18
383,"[-1, -1, -1, -1, 18]","[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065, -0.06981, 0.1585562093577087, 3810.0]","[1740.1055264321988, 120.92053021693025, 2.463899475021967, 0.07470648482515516, 0.14513265866900124, 0.006685305821389279, -0.03491, 0.19026745122925046, 12599.20634920635]",23
383,"[-1, -1, -1, 18, 23]","[1458.3951496089337, 87.75065128085583, 2.3344146089033457, 0.21043457956015874, 0.24125083667996572, -0.054955600216025795, -0.03491, 0.19026745122925046, 10350.0]","[1740.1055264321988, 120.92053021693025, 2.463899475021967, 0.07470648482515516, 0.14513265866900124, 0.006685305821389279, -0.03491, 0.19026745122925046, 12599.20634920635]",23
383,"[-1, -1, 18, 23, 23]","[1740.1055264321988, 120.92053021693025, 2.463899475021967, 0.07470648482515516, 0.14513265866900124, 0.006685305821389279, -0.03491, 0.19026745122925046, 12599.20634920635]","[1740.1055264321988, 120.92053021693025, 2.463899475021967, 0.07470648482515516, 0.14513265866900124, 0.006685305821389279, -0.03491, 0.19026745122925046, 12599.20634920635]",23
384,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1997.9431315785578, -342.6491836537069, 2.3667461549002176, 0.08789015695770394, -0.12926144641131038, -0.0004972964312588477, -0.01745, 0.0, 2039.2063492063492]",8
384,"[-1, -1, -1, -1, 8]","[1099.8322064072456, -201.42775169904294, 3.191244688488466, 0.18857901870956953, -0.1415200119021767, -0.049976756669608866, -0.01745, 0.12684496748616697, 1980.0]","[1997.9431315785578, -342.6491836537069, 2.3667461549002176, 0.08789015695770394, -0.12926144641131038, -0.0004972964312588477, -0.01745, 0.0, 2039.2063492063492]",1
384,"[-1, -1, -1, 8, 1]","[1997.9431315785578, -342.6491836537069, 2.3667461549002176, 0.08789015695770394, -0.12926144641131038, -0.0004972964312588477, -0.01745, 0, 2039.2063492063492]","[1997.9431315785578, -342.6491836537069, 2.3667461549002176, 0.08789015695770394, -0.12926144641131038, -0.0004972964312588477, -0.01745, 0.0, 2039.2063492063492]",1
385,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1630.7480545370574, -44.183443590528775, 1.4269718359176904, 0.1910372204020836, 0.02948708325552881, 0.01271197033980561, -0.10472, 0.0, 3898.4126984126983]",3
385,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1630.7480545370574, -44.183443590528775, 1.4269718359176904, 0.1910372204020836, 0.02948708325552881, 0.01271197033980561, -0.10472, 0.0, 3898.4126984126983]",16
385,"[-1, -1, -1, 3, 16]","[1419.7918228701215, -34.59378089592914, 1.99159159395674, 0.206291256239526, 0.23895111661736063, -0.05536037610450928, -0.03491, 0.1585562093577087, 3870.0]","[1630.7480545370574, -44.183443590528775, 1.4269718359176904, 0.1910372204020836, 0.02948708325552881, 0.01271197033980561, -0.10472, 0.0, 3898.4126984126983]",6
385,"[-1, -1, 3, 16, 6]","[1630.7480545370574, -44.183443590528775, 1.4269718359176904, 0.1910372204020836, 0.02948708325552881, 0.01271197033980561, -0.10472, 0, 3898.4126984126983]","[1630.7480545370574, -44.183443590528775, 1.4269718359176904, 0.1910372204020836, 0.02948708325552881, 0.01271197033980561, -0.10472, 0.0, 3898.4126984126983]",6
386,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1663.4017803491358, -167.55703398284928, 1.4921817657666545, 0.14419324042280238, 0.0020879675060288465, -2.9656135457439704e-05, -0.05236, 0.0, 177.46031746031747]",3
386,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1663.4017803491358, -167.55703398284928, 1.4921817657666545, 0.14419324042280238, 0.0020879675060288465, -2.9656135457439704e-05, -0.05236, 0.0, 177.46031746031747]",3
386,"[-1, -1, -1, 3, 3]","[1124.3644028656402, -116.76327381860509, 1.4924470372333118, 0.14417270960644138, 0.007434920652117086, -1.944946186530516e-05, -0.05236, 0, 120.0]","[1663.4017803491358, -167.55703398284928, 1.4921817657666545, 0.14419324042280238, 0.0020879675060288465, -2.9656135457439704e-05, -0.05236, 0.0, 177.46031746031747]",3
386,"[-1, -1, 3, 3, 3]","[1663.4017803491358, -167.55703398284928, 1.4921817657666545, 0.14419324042280238, 0.0020879675060288465, -2.9656135457439704e-05, -0.05236, 0, 177.46031746031747]","[1663.4017803491358, -167.55703398284928, 1.4921817657666545, 0.14419324042280238, 0.0020879675060288465, -2.9656135457439704e-05, -0.05236, 0.0, 177.46031746031747]",3
387,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1964.078507599595, -229.68284857060615, 1.525166588844698, 0.17521580903453568, -0.05277745790833333, 0.010840724661023359, -0.08727, 0.0, 2073.1746031746034]",9
387,"[-1, -1, -1, -1, 9]","[828.553914670342, -49.84730069829242, 1.9840976559519607, 0.19712637571880123, 0.18225637669531736, -0.04734961543331818, -0.03491, 0.12684496748616697, 1980.0]","[1964.078507599595, -229.68284857060615, 1.525166588844698, 0.17521580903453568, -0.05277745790833333, 0.010840724661023359, -0.08727, 0.0, 2073.1746031746034]",1
387,"[-1, -1, -1, 9, 1]","[1689.6549747768383, -219.39589904452222, 2.4249952615811137, 0.08676670687365656, -0.1750715578867387, 2.716706143218699e-05, -0.01745, 0, 2040.0]","[1964.078507599595, -229.68284857060615, 1.525166588844698, 0.17521580903453568, -0.05277745790833333, 0.010840724661023359, -0.08727, 0.0, 2073.1746031746034]",5
387,"[-1, -1, 9, 1, 5]","[1964.078507599595, -229.68284857060615, 1.525166588844698, 0.17521580903453568, -0.05277745790833333, 0.010840724661023359, -0.08727, 0, 2073.1746031746034]","[1964.078507599595, -229.68284857060615, 1.525166588844698, 0.17521580903453568, -0.05277745790833333, 0.010840724661023359, -0.08727, 0.0, 2073.1746031746034]",5
388,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1885.6230968169468, -220.2808695914584, 1.4896683710856382, 0.14418811244575983, 0.025153055206634356, -6.289080022367076e-05, -0.05236, 0.0, 177.61904761904762]",2
388,"[-1, -1, -1, -1, 2]","[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043, -0.03491, 0, 60.0]","[1885.6230968169468, -220.2808695914584, 1.4896683710856382, 0.14418811244575983, 0.025153055206634356, -6.289080022367076e-05, -0.05236, 0.0, 177.61904761904762]",2
388,"[-1, -1, -1, 2, 2]","[1341.229024587606, -174.45550217334582, 1.7817215752029594, 0.11989579551920738, -0.042485541658168424, -0.00018238008264934348, -0.03491, 0, 120.0]","[1885.6230968169468, -220.2808695914584, 1.4896683710856382, 0.14418811244575983, 0.025153055206634356, -6.289080022367076e-05, -0.05236, 0.0, 177.61904761904762]",3
388,"[-1, -1, 2, 2, 3]","[1885.6230968169468, -220.2808695914584, 1.4896683710856382, 0.14418811244575983, 0.025153055206634356, -6.289080022367076e-05, -0.05236, 0, 177.61904761904762]","[1885.6230968169468, -220.2808695914584, 1.4896683710856382, 0.14418811244575983, 0.025153055206634356, -6.289080022367076e-05, -0.05236, 0.0, 177.61904761904762]",3
389,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1734.2507731828634, -224.78201553942802, 1.082642586645091, 0.18621702657129868, 0.07308824480583505, -0.0037522023046120227, -0.08727, 0.0, 2059.2063492063494]",8
389,"[-1, -1, -1, -1, 8]","[1099.8322064072456, -201.42775169904294, 3.191244688488466, 0.18857901870956953, -0.1415200119021767, -0.049976756669608866, -0.01745, 0.12684496748616697, 1980.0]","[1734.2507731828634, -224.78201553942802, 1.082642586645091, 0.18621702657129868, 0.07308824480583505, -0.0037522023046120227, -0.08727, 0.0, 2059.2063492063494]",5
389,"[-1, -1, -1, 8, 5]","[1590.9026925558635, -210.83842324193603, 0.9938896529772675, 0.2001816772878786, 0.11646188054644321, -0.012412880955255516, -0.08727, 0, 2040.0]","[1734.2507731828634, -224.78201553942802, 1.082642586645091, 0.18621702657129868, 0.07308824480583505, -0.0037522023046120227, -0.08727, 0.0, 2059.2063492063494]",5
389,"[-1, -1, 8, 5, 5]","[1734.2507731828634, -224.78201553942802, 1.082642586645091, 0.18621702657129868, 0.07308824480583505, -0.0037522023046120227, -0.08727, 0, 2059.2063492063494]","[1734.2507731828634, -224.78201553942802, 1.082642586645091, 0.18621702657129868, 0.07308824480583505, -0.0037522023046120227, -0.08727, 0.0, 2059.2063492063494]",5
