actions,cost,distance,p_id,states,target,time,xz_distance,mean_error
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",28.58230257,15.54824946,155,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (35.4477951124939, -26.01993744988504, 16.772024184421806, 0.13954272468869014, -0.6595011463038345, -0.002783436365487275), (50.26200961185844, -34.319660419423506, 16.894904229279287, 0.3455824353028288, -0.32712909514356725, 0.009942772997384145), (61.51337020780686, -35.62910563000475, 14.644748088647292, 0.5085392108276149, 0.15308342232659683, 0.018466482392816504)]","[61.52014879034222, -30.433243703292728, 0, 0, 0, 0]",0.03231403,5.195866348,1.288290306
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",19.0152236,17.8350169,156,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (21.292890374353842, -18.51371814409633, 16.015517041688202, 0.12034007333374941, -0.8756890507219356, -0.0021869901384044235), (31.25252624470289, -27.802051932810816, 17.66587341597255, 0.3308749179837837, -0.5899415589352022, 0.011524159855622444)]","[31.25337538110384, -30.157280497097837, 0, 0, 0, 0]",0.01689804,2.355228717,0.551908202
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",26.26070409,16.11861432,157,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (21.292890374353842, -18.51371814409633, 16.015517041688202, 0.12034007333374941, -0.8756890507219356, -0.0021869901384044235), (34.182430027566845, -29.692869943606816, 17.729530066166088, 0.33682512895155253, -0.5187235994632516, 0.011392939086453295), (50.21848629331164, -35.908218829304865, 16.46846833079599, 0.350091893682002, -0.18836056826701192, 0.009206790790077591), (54.21613720269216, -36.129779865967656, 15.428067131584505, 0.850980666683739, 0.18141406385962713, 0.0446201307840243)]","[54.22858952195264, -31.544450318357583, 0, 0, 0, 0]",0.026563445,4.585346456,2.455475975
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",20.29495718,12.73706379,158,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.199677219804705, -16.19914354040193, 12.50568128149482, 0.4907745978294298, 0.07572517424750116, 0.013591502832483948), (36.91997384933641, -16.164133774428407, 12.327591082450127, 0.489340318012658, 0.1002353435243588, 0.013192095219876644)]","[36.93167535522884, -12.99972544605244, 0, 0, 0, 0]",0.020576211,3.164429964,2.135028409
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",23.7773549,16.62347539,159,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (35.4477951124939, -26.01993744988504, 16.772024184421806, 0.13954272468869014, -0.6595011463038345, -0.002783436365487275), (46.911598877226794, -30.9945695573749, 16.18466160968473, 0.5268079424094991, -0.10409616008196027, 0.021696591118728747)]","[46.9208467924029, -27.238541892683926, 0, 0, 0, 0]",0.025368231,3.75603905,0.590364927
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",32.17411989,11.49631738,160,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (49.853003105460104, -24.577533632769022, 14.038911077045926, 0.5035716018805593, 0.05043209521244778, 0.017066214341260925), (62.60196733278982, -25.31265611594673, 12.019373650476345, 0.22601522908370503, -0.14369913922638455, -0.006700873807337065), (67.6031057136114, -25.313181627360365, 10.905239510730933, 0.7142981313003822, 0.2628457039282633, 0.027201357763773557)]","[67.60952795234803, -21.754955438800604, 0, 0, 0, 0]",0.033155373,3.558231984,1.077061489
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",18.25880114,12.0688013,161,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.542173172121124, -11.875390832646731, 12.464853132393936, 0.4878313849060076, -0.14387558901677358, 0.013533686999395908), (31.29627032535443, -12.308532597750915, 11.233508990354581, 0.4843301072247184, 0.10784261456615092, 0.010547133199948787)]","[31.299545857150044, -7.924708594787246, 0, 0, 0, 0]",0.017719206,4.383825227,1.772479624
"[[-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",57.75451951,6.983806951,162,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.646300694829413, -0.9288265457656706, 5.3189225978776316, 0.7632488542210144, -0.0659040231615018, 0.0020554660519761674), (10.279469424121674, -1.6750905088618984, 5.687910758809455, 0.7547629264746634, 0.08421981011775263, 0.005324638323115884), (15.616750319786494, -1.6928324010736198, 4.822522645234317, 0.7768661295367164, 0.16195917248740377, -0.001243755445614223), (20.257663711758752, -1.970676314203565, 4.5928421279505365, 0.7946911395178458, 0.04165570951798995, -0.004121769605910526), (25.170453132027895, -2.7258428523804517, 5.247358863304302, 0.7668642802376254, 0.0006384297912681819, 0.0015986300559152772), (30.559103041962658, -3.267468930309012, 5.338021031141986, 0.7628909489443848, 0.08640279967608512, 0.0026356830010171254), (35.976290642170426, -3.945624028906698, 5.764719251750047, 0.6328621272412375, -0.081311722586595, -0.0034030331505513676), (42.181537901249484, -5.201663198923586, 6.804833769474803, 0.6012229164008447, -0.0937085463643636, 0.0021862173681960495), (49.15321932326208, -6.120275985926842, 7.047613227370539, 0.5985885522107122, 0.007521867030785466, 0.0033932446592212194), (56.13647016210785, -6.850354205997051, 7.086584571056233, 0.5221270161385564, -0.06510317745391113, -0.0020299784749185402), (63.20783751467042, -7.495385218744379, 6.915850280357584, 0.6006145656696426, 0.04741161939800061, 0.0028354131594125827), (66.96788718735246, -7.842446937395253, 6.916781838631558, 0.4531146245874514, -0.09628573199917878, -0.008132694829874068)]","[66.97300615564981, -6.995681104430613, 0, 0, 0, 0]",0.045555443,0.846781306,0.524106213
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641]]",29.69552807,12.44776906,163,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (49.853003105460104, -24.577533632769022, 14.038911077045926, 0.5035716018805593, 0.05043209521244778, 0.017066214341260925), (61.87751787494889, -25.198703579879325, 12.067682358827367, 0.22553858164611426, -0.13085845143633348, -0.006673510631530568)]","[61.884827275398585, -22.15733750638994, 0, 0, 0, 0]",0.027924397,3.041374857,0.843074707
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",33.71550904,11.76837611,164,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (23.23865560849328, -14.919228101140556, 13.975820497456986, 0.4957630173973148, -0.25219182012403, 0.01712983669920827), (36.36327197963175, -19.665958630664747, 14.213479525399434, 0.18227434271405815, -0.41126348818203723, -0.004748752701015569), (49.33969912826803, -26.647068794168614, 15.406545104013215, 0.16004902885174388, -0.5455229840764314, -0.0037462477691759684), (63.74577196173655, -30.514010281653277, 14.06298048508015, 0.5036424275283989, 0.0766137479545151, 0.017132080251253592), (73.12457662621561, -29.561630541335465, 11.367715975187641, 0.3594605285295825, 0.1697033833185201, 0.0019435480740794247)]","[73.13524735211722, -26.54309100422703, 0, 0, 0, 0]",0.032373939,3.018558398,0.801469368
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",23.19219791,17.33391588,165,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (21.292890374353842, -18.51371814409633, 16.015517041688202, 0.12034007333374941, -0.8756890507219356, -0.0021869901384044235), (34.182430027566845, -29.692869943606816, 17.729530066166088, 0.33682512895155253, -0.5187235994632516, 0.011392939086453295), (44.34123116911463, -34.31916589626006, 17.183933862056584, 0.34792385954471994, -0.29950865355537126, 0.01025179583446196)]","[44.35613933266631, -32.09071956778193, 0, 0, 0, 0]",0.020944034,2.228496195,0.445708051
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",32.53092293,11.45834941,166,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (49.23210001983365, -22.72847485872635, 13.997835836899903, 0.18570671134294778, -0.3967646878350186, -0.004909024526025839), (62.494453117115256, -25.031719743196437, 12.52266504301583, 0.49033911250762036, 0.11412094538909948, 0.013663563192298115), (68.25501037986955, -24.056715029022907, 10.53581968379928, 0.4749537742209087, 0.2978678407613486, 0.009169312949775138)]","[68.25785435408116, -19.587276992350443, 0, 0, 0, 0]",0.029458686,4.469438942,1.790979658
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",34.94291151,13.32242733,167,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (36.42856194590121, -23.39468976141869, 15.450028627943643, 0.3438096600074786, -0.29194885432087286, 0.00804014794316811), (50.64208180668842, -28.93316072911778, 15.325850836980468, 0.17000477443202267, -0.42711054094061157, -0.004123273049697646), (64.99458434924357, -33.773629228488616, 14.740856505132442, 0.3477609520920396, -0.18353140737441284, 0.0069358585466435755), (78.54982011667688, -35.358485009766916, 12.791082060664845, 0.35442126778993244, -0.00948544950126012, 0.004044110507288862)]","[78.55782629843165, -31.650452530003626, 0, 0, 0, 0]",0.033376701,3.708041123,4.382454064
"[[-0.05236, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641]]",36.56041865,8.150206442,168,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.0024229349712786208), (11.1811862486643, -2.376343797293254, 6.547207513085072, 0.7455292839889492, 0.12245759651839695, 0.011429434240834094), (17.219450056664538, -2.3279013525305268, 5.61147736507968, 0.6384856672030733, 0.07204747506147337, -0.003967205008279254), (22.845249495528996, -2.938749403260849, 5.852516768870977, 0.6299544479552068, -0.05517758586641803, -0.0028588252249927295), (29.03672261483147, -4.0305861408887775, 6.654721141601315, 0.6051213476142185, -0.07429824875183631, 0.0014444745245905646), (35.8429943147462, -4.901830691199179, 6.894999225586061, 0.6012846548180764, 0.0010324290598599205, 0.0026673429423479333), (42.866368701479836, -6.230811860740893, 7.737657909074978, 0.41754936864439374, -0.23137012278446098, -0.005590866182113356), (45.26739916865765, -6.783935390385164, 7.976190222466734, 0.756643573239162, -0.03904553365723113, 0.019969781768459698)]","[45.270899293447506, -5.290011197400989, 0, 0, 0, 0]",0.029778829,1.493928293,1.267622944
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",32.7925785,11.74900868,169,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (23.23865560849328, -14.919228101140556, 13.975820497456986, 0.4957630173973148, -0.25219182012403, 0.01712983669920827), (36.36327197963175, -19.665958630664747, 14.213479525399434, 0.18227434271405815, -0.41126348818203723, -0.004748752701015569), (49.86199276117289, -24.298984237470275, 14.096380199292357, 0.34716749148287684, -0.20520984998792055, 0.006072615060381006), (63.1180315185185, -26.26996188825943, 12.608064317268934, 0.3549044261882517, -0.0469604161220298, 0.0037669670598250425), (69.76314401450517, -26.117559818264027, 11.125618860693857, 0.4824433955846004, 0.1680895650495202, 0.010361416726715604)]","[69.76983183365873, -22.376082555035598, 0, 0, 0, 0]",0.037611449,3.74148324,1.342452798
