id_camino,id_in_seq,initial_state,current_state,goal_state,out_action,timesteps
41,15,"[0, 0, 3.5856876700762204, -0.5591463746734094, -0.15469254719852188, 0]","[22.31107748313405, -7.8736660516564765, 9.870477936673662, 0.37681690461688594, -0.13704242759049706, -0.0008864974449327244]","[23.59227573247996, -8.153399202204364, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
41,16,"[0, 0, 3.5856876700762204, -0.5591463746734094, -0.15469254719852188, 0]","[23.584537676727727, -8.021825180513684, 9.620897554897484, 0.5064395571596753, 0.04548399325556404, 0.05680047598833895]","[23.59227573247996, -8.153399202204364, 0, 0, 0.5235987755982988, 0]",[],6.306911625
42,0,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[0.0, 0.0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
42,1,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[0.6219578642869155, -0.16927948257023956, 3.452830979293042, 0.73181889006275, -0.201391890494444, -0.02564015471180205]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
42,2,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[1.3089169178281062, -0.5324052112329786, 4.2160101551806175, 0.918188261258711, -0.3110471419315496, -0.015095242779536295]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
42,3,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[2.1236609841552156, -0.9993184808315527, 5.071017100330113, 0.7375438872528981, -0.3647584218439121, -0.00011960061292942348]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
42,4,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[3.087849078190281, -1.5188133408322175, 5.846370157328188, 0.6619458842703919, -0.3680904768851972, 0.0021506325554877213]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
42,5,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[4.197597638798661, -2.0706826264614535, 6.5354885855551315, 0.6529068690166556, -0.3400100621820664, 0.006514332851103193]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
42,6,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[5.4511743657889955, -2.605705838766834, 7.0769388808807445, 0.7314294002362185, -0.256135967759021, 0.014930584401283812]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
42,7,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[6.834737056891258, -3.045622109264249, 7.423346484409215, 0.7432785678798177, -0.1560883832156598, 0.016802314302692738]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
42,8,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[8.303985068689574, -3.331660807408705, 7.514577185429704, 0.8301214646273615, -0.011771744806967795, 0.023160584797311107]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.06342248374308349]",6.306911625
42,9,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[9.770398450067523, -3.3684510434695145, 7.230571728606953, 0.36658139718794225, 0.11679712344178031, 0.027888683736343144]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.06342248374308349]",6.306911625
42,10,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[11.145413279694223, -3.195940235486833, 6.694234105420957, 0.36940372878487027, 0.25959479326263935, 0.024956122933260085]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
42,11,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[12.364964361913435, -2.9116339797172315, 5.811657137089009, 0.5915257435347818, 0.38867454358310105, 0.019833969947831313]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
42,12,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[13.41950438796254, -2.6244059981856016, 5.167580942774962, 0.4686383092557477, 0.3057965432305639, -0.0176473630163643]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
42,13,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[14.394294878198844, -2.477229329730318, 4.750547619661193, 0.521193644788328, 0.18979590650145559, -0.019649835722539494]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
42,14,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[15.299904498012825, -2.4387366257914405, 4.261126505265862, 0.6610235978556772, 0.19426634573891702, 0.00541446066508494]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.06342248374308349]",6.306911625
42,15,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[16.104897838596845, -2.397247906870021, 3.798305343140337, 0.5560244099860868, 0.198533786967686, -9.225470642982255e-05]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.06342248374308349]",6.306911625
42,16,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[16.82513513915154, -2.3794229240705413, 3.4311066173334863, 0.5226168564468302, 0.13519385377061033, -0.013564937550736407]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
42,17,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[17.488658962435778, -2.4271063003158364, 3.247909325683309, 0.5398781780684951, 0.033054500127662985, -0.018781760200210194]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
42,18,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[18.127820847399153, -2.5496662985023644, 3.2812343631289673, 0.5432406701880095, -0.08031953021157426, -0.019381141920163006]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
42,19,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[18.778063718122603, -2.744127453583117, 3.5351958233080145, 0.4930729605332727, -0.19171909619515887, -0.017640534729238426]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.03171124187154174]",6.306911625
42,20,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[19.469400031045254, -3.0390668025015137, 3.964656393662537, 0.5490860037655234, -0.29791600386787026, -0.013809197811032754]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
42,21,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[20.226928045474807, -3.435539919131486, 4.615060381274058, 0.3782486942827244, -0.42793248645518783, -0.016262336605246765]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
42,22,"[0, 0, 3.062422587941116, -0.480497033150595, -0.1556321214803032, 0]","[21.071911992613693, -3.933147154491724, 5.248063392439318, 0.5885889503600582, -0.38868849399356326, 0.014165564354550405]","[21.07276795004643, -4.1727368233736435, 0, 0, 0.5235987755982988, 0]",[],6.306911625
43,0,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[0.0, 0.0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
43,1,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[0.5738006070051566, -0.01797055382244635, 2.534941857329445, 0.8116251497095046, 0.22298655318496646, -0.008149034121802099]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
43,2,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[1.0529111764414565, -0.09269772980854465, 2.1820283804157565, 0.8201976463271342, 0.09818625564132036, -0.028983989185728986]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.06342248374308349]",6.306911625
43,3,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[1.4748746562203556, -0.24468059854506163, 2.08245041323574, 0.9192364577067671, -0.020065317791871824, -0.019764016546355075]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.19026745122925046]",6.306911625
43,4,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[1.794382065789359, -0.441973612705834, 0.905933673035609, 0.39825966410669184, 0.019956278115939446, 0.07294621293713034]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
43,5,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[1.9622393336132653, -0.6001991245868777, 0.2295906053858645, 1.1298352649676038, 0.4753515440152781, 0.08256075951140099]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
43,6,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[1.985945811050405, -0.6340549144936126, 0.002632904589211808, 1.407279693325806, 0.5574911586793985, 0.07845459935381777]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
43,7,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[2.1776250092572793, -1.0359473582307275, -1.605573307071673, 2.6111929159884633, 0.9968735957705566, 0.07134661013512594]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
43,8,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[2.3069828182136534, -1.2139222494345379, -0.36524660395638375, 0.6382163640193051, 1.0006744225295627, -0.02936788444153267]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
43,9,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[2.3978751625985733, -1.5266517971580222, -1.384152612442041, 2.1323116906115875, 0.85259895818138, -0.01301281286826125]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
43,10,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[2.508185245175691, -1.7267529876554224, 0.019186149859217502, 0.9392277755118856, 0.47170300468138004, -0.0672586350936302]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
43,11,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[2.6008774111101687, -1.9107569032896523, 0.4372830776636743, 1.0688673604150556, 0.08521610150582389, -0.052384657997621244]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
43,12,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[2.742011762757405, -2.2889144742631258, 2.1715517185085984, 1.9162819296798725, -0.48370328614505825, -0.16472205973457046]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
43,13,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[2.8702452087503976, -2.6129792592233807, 3.7256324869603112, 0.5822193086636738, -1.0464564916077257, -0.10329148306128873]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
43,14,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[3.175035654606324, -3.4853679018495534, 5.528390650988284, 0.15078099505453532, -1.2340220065191647, -0.005662207936528463]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
43,15,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[3.5497801188422993, -4.701485824719507, 7.259579380472207, 0.12091617731028233, -1.2628949660336917, -0.003698290739715283]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
43,16,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[4.063978909267636, -6.223317522496711, 8.861799910844018, 0.5005038262769484, -1.1249635403345057, 0.02463862853805889]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
43,17,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[4.982417872073538, -7.864488732696765, 10.007026998112588, 0.5668471326130935, -0.8583570438497455, 0.051728867928943746]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.19026745122925046]",6.306911625
43,18,"[0, 0, 3.081312164879338, 0.7573280125966172, 0.24100392313843777, 0]","[5.185972768176082, -8.106141001350993, 10.126738449537072, 0.20533053244716398, -0.7966115411087009, 0.07650458719267955]","[5.190912345237652, -8.178488368507846, 0, 0, 0.5235987755982988, 0]",[],6.306911625
44,0,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[0.0, 0.0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
44,1,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[0.6896643891783684, -0.08254034911824741, 3.3910420705093354, 1.192924123080356, 0.0987192442619963, -0.04655411191476346]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
44,2,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[1.4044987606476802, -0.32943079870289294, 4.019877762952153, 0.6888558426001916, -0.23679601741700038, -0.038751055462133414]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
44,3,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[2.19708591995734, -0.7126102481750584, 4.738907642365606, 0.7084382380498815, -0.32235643158595506, -0.005914513908342629]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
44,4,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[3.1111215588904226, -1.177644522440618, 5.478476559512845, 0.6772928257811422, -0.34290183443371913, -0.0005052100794897281]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
44,5,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[4.161740757425212, -1.6818911325520411, 6.140778268842777, 0.7258873885738754, -0.30280426557058343, 0.008849027672882358]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
44,6,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[5.350081718067712, -2.171413489296467, 6.696219415069519, 0.6601278241314055, -0.2671938694513401, 0.007138106495755269]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.03171124187154174]",6.306911625
44,7,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[6.6401076887441794, -2.599647858621206, 6.895372012047521, 0.5322563076308846, -0.1811289630112505, 0.021194245284560844]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
44,8,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[8.003660111153222, -2.9022807883876296, 7.050111841509943, 0.8206507469397856, -0.04392776867121874, 0.019945273390372772]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
44,9,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[9.406306078769317, -3.063344208149918, 7.05727299938691, 0.6728457575904782, 0.012242397319891197, 0.008904889976662047]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
44,10,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[10.776697350973915, -3.1060837092766356, 6.635939973848443, 0.6053019636389099, 0.1337445989336361, 0.02487426618808496]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.06342248374308349]",6.306911625
44,11,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[12.033647622665395, -2.9585135520273056, 6.065529487633616, 0.44335849877285205, 0.273162439534127, 0.025416383512199957]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.09513372561462523]",6.306911625
44,12,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[13.134736437322077, -2.6655199647509695, 5.379526724386356, 0.6458468248264458, 0.3628012195447817, -0.005698715295243426]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",6.306911625
44,13,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[14.13028225499836, -2.447242296966074, 4.824617448743282, 0.603093725612793, 0.30027474197750187, -0.011220643174293539]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.09513372561462523]",6.306911625
44,14,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[15.00430622480081, -2.2568647455263675, 4.117915095720343, 0.8391664063139234, 0.37256994473005, -0.0032440064026224642]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.03171124187154174]",6.306911625
44,15,"[0, 0, 3.3227601795556034, 1.0527280854440595, 0.30681873668224957, 0]","[15.759258291109303, -2.1513664016550647, 3.483537253640404, 0.5619781435379718, 0.24251307402726333, -0.019563051126090525]","[17.033122523390034, -2.082669937491745, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.19026745122925046]",6.306911625
